Source: GIS_&_Timeseries_Tool weather year 2015; usable coordinates,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,WECC,Canada
4598,0.0712694444444444,0.0465111111111111,0.0271081967213114,0.1698880597014925,0.1004052631578947,0.2103964912280701,0.0896839590443686,0.6038365384615385,0.2302309586631486
4599,0.0682430555555555,0.0589333333333333,0.0253590163934426,0.1361582089552238,0.0999526315789473,0.2091175438596491,0.0889993174061433,0.6633923076923077,0.2187153034300791
4600,0.0654402777777777,0.08028,0.0268934426229508,0.1189977611940298,0.0842157894736842,0.2140298245614035,0.0852624573378839,0.7006692307692308,0.2132550571679859
4601,0.0669805555555555,0.0867888888888888,0.0300049180327868,0.1114985074626865,0.0635210526315789,0.2320456140350877,0.0789085324232082,0.7147923076923076,0.2114843447669305
4602,0.0694861111111111,0.08886,0.0339459016393442,0.0966440298507462,0.0363105263157894,0.2529438596491228,0.0710662116040955,0.7204961538461538,0.2127099384344767
4603,0.0737972222222222,0.0941933333333333,0.0359901639344262,0.0869701492537313,0.0197684210526315,0.2704964912280702,0.0701245733788396,0.7355999999999999,0.2162425681618293
4604,0.0839444444444444,0.09444,0.0369032786885245,0.0795119402985074,0.0113473684210526,0.2908824561403509,0.0682457337883959,0.7583403846153847,0.2205264731750219
4605,0.1067319444444444,0.0888133333333333,0.0317344262295081,0.0799231343283582,0.0127210526315789,0.3293824561403509,0.0671054607508532,0.782398076923077,0.2195150395778363
4606,0.1349472222222222,0.0867422222222222,0.0239688524590163,0.0944022388059701,0.0178526315789473,0.345238596491228,0.0682931740614334,0.7483076923076923,0.2210935795954265
4607,0.1329874999999999,0.0454711111111111,0.0017426229508196,0.1241977611940298,0.0220999999999999,0.3720087719298245,0.0681051194539249,0.6303211538461538,0.2205003518029903
4608,0.1326541666666666,0.0423977777777777,9.508196721311474e-05,0.1449134328358209,0.0106842105263157,0.346859649122807,0.0758331058020477,0.5509461538461539,0.2223606860158311
4609,0.1350527777777778,0.0510044444444444,0.0005377049180327,0.1627791044776119,0.0142210526315789,0.2918315789473684,0.080379180887372,0.4412288461538461,0.2298751978891821
4610,0.1560180555555555,0.0766955555555555,0.003467213114754,0.1807044776119403,0.0107473684210526,0.2930140350877193,0.0906679180887372,0.3419673076923076,0.2323858399296393
4611,0.1780624999999999,0.0934066666666666,0.0059622950819672,0.2209067164179104,0.0096684210526315,0.3054052631578947,0.1036310580204778,0.2652211538461538,0.2344754617414247
4612,0.186925,0.11006,0.0084999999999999,0.2764283582089552,0.0101105263157894,0.2887578947368421,0.1284341296928327,0.2213923076923077,0.2391832014072119
4613,0.1865541666666667,0.1282577777777777,0.0120245901639344,0.3456925373134328,0.0144526315789473,0.3227368421052631,0.1266122866894198,0.2280519230769231,0.249047669305189
4614,0.1638388888888889,0.1621822222222222,0.0163491803278688,0.3999470149253731,0.0213473684210526,0.2973368421052632,0.1272948805460751,0.2532403846153846,0.2673872471416006
4615,0.1411208333333333,0.19496,0.0203508196721311,0.4176298507462687,0.0286263157894736,0.1961122807017543,0.1428839590443686,0.2758269230769231,0.2906928759894459
4616,0.1174875,0.1823688888888888,0.0210737704918032,0.4036194029850746,0.0387,0.1519052631578947,0.1557204778156996,0.2834788461538461,0.3123605101143359
4617,0.1062986111111111,0.1440555555555555,0.0213918032786885,0.3866805970149253,0.0610210526315789,0.1435438596491228,0.157459385665529,0.2848442307692307,0.3337455584872471
4618,0.1051624999999999,0.1081355555555555,0.0222950819672131,0.3623544776119403,0.0834684210526315,0.1387421052631579,0.1642122866894197,0.2778480769230769,0.3658764291996482
4619,0.0924611111111111,0.1042288888888888,0.0398147540983606,0.3132917910447761,0.0777,0.0970245614035087,0.179238566552901,0.2622576923076923,0.3962057167985928
4620,0.1080319444444444,0.05896,0.041327868852459,0.2538805970149254,0.065578947368421,0.1229052631578947,0.1974945392491467,0.210076923076923,0.4436185576077396
4621,0.1214111111111111,0.0267333333333333,0.0527180327868852,0.2270007462686567,0.0359526315789473,0.1286631578947368,0.1928252559726962,0.1932846153846154,0.4826073878627968
4622,0.1290652777777777,0.0188377777777777,0.0669344262295082,0.2040276119402985,0.0190473684210526,0.1297157894736842,0.1738320819112628,0.1841807692307692,0.51812981530343
4623,0.1267472222222222,0.0192733333333333,0.0688590163934426,0.1822641791044776,0.0193157894736842,0.1400350877192982,0.1661122866894198,0.1915192307692307,0.5516687774846086
4624,0.1151249999999999,0.0204444444444444,0.0697622950819672,0.1964888059701492,0.0173578947368421,0.1394526315789473,0.1405822525597269,0.1867384615384615,0.5788036059806508
4625,0.0979027777777777,0.0204822222222222,0.0673,0.2174791044776119,0.0172315789473684,0.1225807017543859,0.1028150170648464,0.1767846153846153,0.6057631486367634
4626,0.0953708333333333,0.0236911111111111,0.0423524590163934,0.2528611940298507,0.0276736842105263,0.125038596491228,0.0718412969283276,0.1799076923076923,0.6302138962181179
4627,0.1077777777777777,0.0262577777777777,0.0305327868852459,0.3015559701492537,0.0393105263157894,0.1370070175438596,0.0638464163822525,0.1839153846153846,0.6494359718557607
4628,0.1392222222222222,0.0291088888888888,0.0247639344262295,0.3784529850746268,0.0634684210526315,0.1507473684210526,0.0604416382252559,0.1858211538461538,0.660550395778364
4629,0.2076569444444444,0.0365244444444444,0.0105098360655737,0.4885164179104478,0.0791368421052631,0.1411929824561403,0.052977133105802,0.1986134615384615,0.6709681618293756
4630,0.2837263888888889,0.05424,0.0024229508196721,0.5932380597014925,0.096578947368421,0.1130859649122807,0.0466457337883959,0.192075,0.6716
4631,0.2457861111111111,0.0372177777777777,3.442622950819672e-05,0.5223723880597015,0.0885421052631579,0.0575649122807017,0.0238675767918088,0.095375,0.6376658751099384
4632,0.3030694444444444,0.0512644444444444,9.836065573770493e-06,0.5866529850746269,0.0679210526315789,0.036238596491228,0.0199952218430034,0.071125,0.6399653474054529
4633,0.3834999999999999,0.0722511111111111,0.0002688524590163,0.6088261194029851,0.0764210526315789,0.026819298245614,0.0195020477815699,0.0414711538461538,0.6363162708883026
4634,0.4486958333333333,0.0939666666666666,0.0008983606557377,0.5934514925373134,0.0714842105263157,0.0191052631578947,0.0303788395904436,0.0272634615384615,0.6380332453825858
4635,0.4680041666666666,0.1161911111111111,0.002027868852459,0.5680873134328358,0.0756947368421052,0.0174175438596491,0.0454259385665529,0.0212634615384615,0.643436763412489
4636,0.4781055555555555,0.1291688888888889,0.005611475409836,0.5139895522388059,0.0790368421052631,0.0132070175438596,0.0577808873720136,0.0201653846153846,0.646412401055409
4637,0.4691513888888889,0.1348377777777777,0.0142508196721311,0.4834791044776119,0.0552,0.0096543859649122,0.0715269624573378,0.0132807692307692,0.6485523306948109
4638,0.4326680555555555,0.1396266666666666,0.029339344262295,0.4664470149253731,0.0326947368421052,0.0090280701754385,0.0866627986348122,0.0067288461538461,0.6475317502198769
4639,0.3871194444444444,0.1504022222222222,0.0463491803278688,0.4298029850746269,0.0199052631578947,0.012378947368421,0.0995856655290102,0.0076192307692307,0.6404935795954266
4640,0.3659444444444444,0.1594911111111111,0.0602016393442622,0.3808149253731343,0.0151263157894736,0.0123771929824561,0.1165351535836177,0.0081461538461538,0.6258333333333334
4641,0.3718416666666667,0.1671866666666666,0.0755360655737705,0.3216261194029851,0.0065684210526315,0.0060210526315789,0.1279068259385665,0.0083576923076923,0.6060288478452067
4642,0.4001027777777778,0.1677733333333333,0.0795049180327868,0.2529268656716418,0.0027631578947368,0.0062122807017543,0.1310621160409556,0.0069365384615384,0.587702726473175
4643,0.4107833333333333,0.1581266666666666,0.095683606557377,0.2224477611940298,0.0108421052631578,0.0165701754385964,0.1167307167235495,0.0102980769230769,0.5753904133685136
4644,0.4148541666666667,0.1179022222222222,0.0922196721311475,0.2028194029850746,0.0080947368421052,0.0089614035087719,0.1257430034129693,0.0101,0.5623317502198769
4645,0.4188736111111111,0.0873822222222222,0.0774754098360655,0.1703179104477612,0.0041263157894736,0.0094719298245614,0.1294160409556314,0.00805,0.5374790677220757
4646,0.4178513888888889,0.0710422222222222,0.074183606557377,0.1492888059701492,0.0039631578947368,0.0183929824561403,0.1216474402730375,0.009126923076923,0.5108489006156552
4647,0.3958,0.0710533333333333,0.0672426229508196,0.1214380597014925,0.0030263157894736,0.0382526315789473,0.109258361774744,0.0116326923076923,0.4818603342128407
4648,0.3646208333333333,0.0625377777777777,0.0518704918032786,0.0892388059701492,0.001978947368421,0.0640771929824561,0.1029416382252559,0.0140903846153846,0.4649334212840809
4649,0.3426347222222222,0.0512888888888888,0.0330737704918032,0.0650701492537313,0.0011526315789473,0.0830403508771929,0.0960389078498293,0.0145403846153846,0.4510992084432718
4650,0.3448166666666666,0.0417422222222222,0.0125245901639344,0.0493358208955223,0.0,0.0970087719298245,0.0881440273037542,0.0143961538461538,0.4348150395778364
4651,0.3684624999999999,0.0321533333333333,0.0035704918032786,0.0381992537313432,0.0,0.1172964912280701,0.0763614334470989,0.0159288461538461,0.413764907651715
4652,0.4262888888888889,0.0312088888888888,0.0004344262295081,0.0423783582089552,0.0012578947368421,0.1275228070175438,0.0680737201365187,0.0269076923076923,0.3909391380826736
4653,0.5246041666666668,0.0407844444444444,0.0,0.0671440298507462,0.011178947368421,0.1414719298245614,0.0676713310580204,0.0616596153846153,0.3664180299032541
4654,0.6164111111111111,0.05422,0.0,0.0898977611940298,0.0217368421052631,0.1851175438596491,0.0755812286689419,0.1152384615384615,0.3386587510993843
4655,0.5351694444444445,0.0698155555555555,0.0011721311475409,0.0446865671641791,0.0473631578947368,0.095959649122807,0.0633634812286689,0.1566038461538461,0.2840968337730871
4656,0.5913736111111111,0.07474,0.0022639344262295,0.0479470149253731,0.1040473684210526,0.1939298245614035,0.1008313993174061,0.2749480769230769,0.2559916446789798
4657,0.6314125,0.0944644444444444,0.0050196721311475,0.0660962686567164,0.2235473684210526,0.2707052631578947,0.1618907849829351,0.3915769230769231,0.2365116094986807
4658,0.6753763888888888,0.1372488888888889,0.0093442622950819,0.0915119402985074,0.3587631578947368,0.4025561403508771,0.2322662116040955,0.4839730769230769,0.2262603342128407
4659,0.6920375000000001,0.1952466666666666,0.0104688524590163,0.1208925373134328,0.3999526315789474,0.5265315789473685,0.3064938566552901,0.5377096153846154,0.2329678979771328
4660,0.7060527777777778,0.2644511111111111,0.0126245901639344,0.1450776119402985,0.3925473684210526,0.6112719298245615,0.3551907849829351,0.5555288461538461,0.2425567282321899
4661,0.7117041666666667,0.3168244444444444,0.0150065573770491,0.1522597014925373,0.3878421052631579,0.6480508771929824,0.3764617747440272,0.5405192307692308,0.2531499560246262
4662,0.6852611111111111,0.3667511111111111,0.0201901639344262,0.1313544776119403,0.34,0.6779122807017544,0.3836358361774744,0.5349807692307692,0.2640629727352682
4663,0.6620569444444445,0.4238688888888889,0.0300540983606557,0.1066044776119403,0.2885894736842105,0.6958526315789474,0.3956638225255973,0.5449115384615385,0.2606190853122251
4664,0.6551041666666666,0.4259666666666667,0.0428426229508196,0.0984238805970149,0.2190842105263158,0.7057175438596491,0.4132744027303754,0.5469038461538461,0.2526960422163588
4665,0.6442486111111111,0.3875422222222222,0.047255737704918,0.0896246268656716,0.2042105263157894,0.6917842105263158,0.4339204778156996,0.5797557692307692,0.2386655233069481
4666,0.6282027777777778,0.3536977777777778,0.0497885245901639,0.081815671641791,0.1792052631578947,0.6587666666666667,0.4215453924914675,0.6280249999999999,0.2182565523306948
4667,0.5479444444444445,0.3312533333333333,0.0475770491803278,0.06345,0.3430263157894737,0.3120754385964912,0.3081737201365188,0.7248,0.1892511873350923
4668,0.5482347222222222,0.3168244444444444,0.053767213114754,0.0690932835820895,0.2980631578947368,0.3610736842105263,0.346279180887372,0.7301307692307692,0.1725356200527704
4669,0.567563888888889,0.2952822222222222,0.0570409836065573,0.1093873134328358,0.2865052631578947,0.4102350877192982,0.3367843003412969,0.71375,0.1794857519788918
4670,0.5684597222222222,0.2605533333333333,0.0538098360655737,0.1645589552238806,0.3058105263157895,0.5014122807017544,0.3389361774744027,0.6939557692307693,0.2008738786279683
4671,0.5460027777777777,0.2237377777777777,0.0452,0.2299858208955223,0.3150947368421052,0.6013649122807018,0.3294894197952218,0.685723076923077,0.2220587510993843
4672,0.5257236111111111,0.1913555555555555,0.0308508196721311,0.3056388059701492,0.2797105263157894,0.6127982456140351,0.3233559726962458,0.6707461538461538,0.2490154793315743
4673,0.5166499999999999,0.1665177777777777,0.0193327868852459,0.358726119402985,0.2679947368421052,0.7044140350877194,0.3212457337883959,0.621875,0.2927469656992084
4674,0.5113583333333334,0.1407422222222222,0.0075721311475409,0.4223589552238806,0.3440157894736842,0.7891052631578948,0.3181358361774744,0.5936153846153845,0.3471764291996482
4675,0.5211430555555556,0.1131155555555555,0.0005590163934426,0.4738089552238806,0.3651526315789473,0.8132578947368421,0.3102402730375427,0.6141,0.3991608619173263
4676,0.5558652777777778,0.10426,0.0004868852459016,0.543029104477612,0.3894736842105263,0.8436526315789474,0.3118924914675768,0.6765846153846155,0.4467893579595426
4677,0.5994277777777778,0.1064666666666666,0.0006459016393442,0.5788432835820896,0.3520421052631579,0.8809526315789474,0.2975102389078498,0.7274653846153847,0.4914846086191732
4678,0.6422305555555555,0.1283822222222222,0.0013049180327868,0.610363432835821,0.3966578947368421,0.8903929824561404,0.305519795221843,0.7759673076923076,0.5365474054529463
4679,0.5691069444444445,0.1019222222222222,0.0047721311475409,0.4719731343283582,0.3058947368421053,0.913019298245614,0.264059385665529,0.8493365384615384,0.498330870712401
