Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,California,WECC,SPP,MISO,ERCOT,SERC,PJM,NewYork,NewEngland,Canada
1,0,0.422,0.524,0,0,1,0.997101113,0.361,0.371,0.721691311,0.99,0.579,0,0.964189521,0.091,0,0.969683855,0.675,0.484,0.222,0.166,0.965949468,0.482094761,0,0.778650199,0.999502839,1,1,0.953,0.931,0.0041,0.21185,0.969683855,0.9952249999999999,0.999136,0.36746875,0.8904372093023256,0.8443285714285714,0.9233790697674419,0.8526295652173913
2,0,0.405,0.506,0,0,0.968963804,0.982227491,0.346,0.341,0.667041235,0.992,0.559,0,0.966577137,0.081,0,0.903028695,0.644,0.485,0.259,0.168,0.967011894,0.483288568,0,0.738370494,0.999537859,1,1,0.947,0.919,0.0017666666666666666,0.17698333333333335,0.903028695,0.9990349999999999,0.9997440000000001,0.37568854166666665,0.9411488372093023,0.8833714285714286,0.9237790697674417,0.8545234782608696
3,0,0.405,0.49,0,0,0.891549737,0.966344093,0.327,0.355,0.609883694,0.993,0.528,0,0.965343642,0.074,0,0.755562904,0.6,0.475,0.213,0.176,0.962634262,0.482671821,0,0.761093111,0.999620309,1,1,0.941,0.912,0.0022333333333333333,0.1406,0.755562904,0.9991450000000001,0.99994,0.3985239583333333,0.957667441860465,0.8941999999999999,0.9169837209302326,0.8549539130434782
4,0,0.416,0.48,0,0,0.787946589,0.930741576,0.314,0.352,0.575051586,0.992,0.583,0,0.964282312,0.066,0,0.610813813,0.603,0.472,0.157,0.181,0.954677638,0.482141156,0,0.780873421,0.999702466,1,1,0.933,0.913,0.0029666666666666665,0.11145,0.610813813,0.998335,0.999984,0.42832291666666666,0.9680813953488372,0.90935,0.8981093023255813,0.8538834782608696
5,0,0.441,0.474,0,0,0.678798646,0.885404432,0.279,0.324,0.569605514,0.987,0.699,0,0.963397885,0.059,0,0.484760083,0.62,0.475,0.144,0.165,0.937244467,0.481698943,0,0.795925131,0.999783301,1,1,0.929,0.913,0.0037666666666666664,0.07958333333333334,0.484760083,0.9947100000000001,1.0,0.44522395833333334,0.9852023255813954,0.9272642857142858,0.8762418604651163,0.8535808695652174
6,0,0.447,0.459,0,0,0.573234477,0.828722166,0.28,0.294,0.590479707,0.976,0.791,0,0.962694282,0.055,0,0.388136613,0.653,0.488,0.184,0.144,0.921174486,0.481347141,0,0.80649822,0.999861797,1,1,0.921,0.906,0.0026666666666666666,0.057716666666666666,0.388136613,0.9961550000000001,0.999996,0.4731708333333333,0.9882860465116279,0.9274785714285715,0.8489279069767443,0.8592165217391304
7,0,0.438,0.408,0,0,0.476571802,0.770577297,0.326,0.291,0.6359002,0.951,0.834,0,0.962174448,0.053,0,0.327397464,0.658,0.516,0.261,0.108,0.905700641,0.481087224,0,0.820292203,0.99993693,1,1,0.908,0.897,0.0029,0.046250000000000006,0.327397464,0.9943799999999999,1.0,0.5064083333333333,0.9887395348837209,0.9228857142857143,0.8298813953488372,0.8620034782608695
8,0,0.454,0.336,0,0,0.388347633,0.697262688,0.372,0.258,0.69716485,0.899,0.843,0,0.961840463,0.054,0,0.304755073,0.662,0.54,0.322,0.074,0.891275035,0.485739583,0,0.836512649,1,1,1,0.876,0.892,0.007666666666666666,0.0472,0.304755073,0.9942650000000001,1.0,0.541040625,0.9855930232558139,0.90215,0.8135186046511628,0.8576234782608696
9,0,0.479,0.324,0,0,0.413932446,0.663962171,0.281,0.181,0.680726496,0.809,0.82,0,0.964530422,0.055,0,0.363741651,0.694,0.589,0.38,0.05,0.843979411,0.487145466,0,0.856214534,0.999964886,1,1,0.85,0.89,0.0098,0.05173333333333333,0.363741651,0.98762,0.999996,0.5759364583333334,0.9820116279069768,0.8622285714285713,0.7818093023255814,0.851866956521739
10,0,0.477,0.274,0,0,0.44739223,0.629920045,0.236,0.15,0.666041459,0.68,0.782,0,0.967264961,0.059,0,0.430896976,0.709,0.546,0.276,0.029,0.781709792,0.489201557,0,0.880317226,0.999920411,1,1,0.787,0.915,0.003933333333333333,0.04898333333333333,0.430896976,0.9832449999999999,1.0,0.5933052083333333,0.9804,0.8372571428571429,0.7463302325581395,0.8453121739130435
11,0,0.48,0.266,0,0,0.488446899,0.595845521,0.289,0.127,0.651678889,0.575,0.67,0,0.970032077,0.078,0,0.504847032,0.689,0.601,0.082,0.02,0.717571576,0.492505927,0,0.895727314,0.999874489,1,1,0.697,0.952,0.0020333333333333336,0.0618,0.504847032,0.9859199999999999,0.99924,0.5875302083333334,0.9944511627906977,0.9364857142857143,0.7551441860465117,0.8081139130434782
12,0,0.492,0.265,0,0,0.536450466,0.562360425,0.348,0.131,0.639351293,0.486,0.562,0,0.972820266,0.095,0,0.584018588,0.653,0.639,0.02,0.014,0.655259682,0.497617815,0,0.911943979,0.999827376,1,1,0.623,0.972,0.0010666666666666667,0.05926666666666667,0.584018588,0.99298,0.999408,0.6453416666666667,0.9937441860465117,0.9273928571428571,0.7612255813953489,0.7942521739130435
13,0,0.502,0.258,0,0,0.590585064,0.530039964,0.443,0.146,0.629187847,0.393,0.494,0,0.975617976,0.106,0,0.66662381,0.594,0.639,0.018,0.01,0.596073152,0.504975187,0,0.931163488,0.999779323,1,1,0.603,0.969,6.666666666666667e-05,0.04651666666666667,0.66662381,0.9965400000000001,0.999776,0.6746,0.9922953488372094,0.944,0.7805232558139535,0.7637313043478261
14,0,0.504,0.252,0,0,0.649807716,0.4994031,0.458,0.186,0.616868367,0.403,0.451,0,0.978413616,0.111,0,0.744858447,0.516,0.666,0.011,0.014,0.54143474,0.51486972,0,0.937940079,0.999730582,1,1,0.637,0.949,0.0,0.043166666666666666,0.744858447,0.99741,0.999836,0.7131802083333333,0.9915720930232558,0.9406642857142857,0.7838279069767442,0.7217565217391304
15,0,0.493,0.276,0,0,0.635757459,0.479943945,0.373,0.183,0.618007367,0.521,0.444,0,0.973810994,0.115,0,0.739835979,0.439,0.66,0.013,0.03,0.510108431,0.509262479,0,0.935604732,0.999687551,1,1,0.722,0.922,6.666666666666667e-05,0.03725,0.739835979,0.998945,0.999604,0.7504927083333334,0.9905441860465117,0.9314571428571429,0.7711813953488372,0.6864217391304348
16,0,0.493,0.312,0,0,0.628363429,0.465094895,0.433,0.2,0.619906223,0.697,0.493,0,0.942440806,0.111,0,0.738545253,0.437,0.712,0.014,0.058,0.482989468,0.490664411,0,0.931633223,0.99964418,1,1,0.775,0.869,0.0,0.0345,0.738545253,0.99956,0.999252,0.7837958333333334,0.9875279069767443,0.9201785714285714,0.7606674418604651,0.6580278260869564
17,0,0.498,0.358,0,0,0.628153874,0.45510274,0.48,0.249,0.625244518,0.826,0.572,0,0.903337329,0.107,0,0.740999796,0.438,0.737,0.016,0.091,0.459179144,0.468573204,0,0.926924022,0.999600636,1,1,0.762,0.773,0.0,0.024716666666666665,0.740999796,0.99929,0.99616,0.81888125,0.9743674418604651,0.8707642857142857,0.7746744186046511,0.6428565217391304
18,0,0.47,0.423,0,0,0.641483843,0.450595682,0.456,0.289,0.628013752,0.872,0.603,0,0.870948333,0.107,0,0.747163813,0.463,0.725,0.019,0.12,0.438996154,0.45019178,0,0.915996739,0.999557068,1,1,0.703,0.677,0.0,0.0195,0.747163813,0.998625,0.99084,0.8499708333333333,0.9619860465116279,0.8324928571428571,0.793160465116279,0.6253852173913044
19,0,0.427,0.476,0,0,0.648459863,0.44887936,0.455,0.311,0.631569245,0.884,0.592,0,0.847359559,0.116,0,0.756940124,0.528,0.703,0.024,0.136,0.422681737,0.436539289,0,0.900749499,0.927481904,0.940099372,0.940099372,0.637,0.672,9.999999999999999e-05,0.021633333333333334,0.756940124,0.9978300000000001,0.976704,0.8814125,0.9567813953488371,0.8566071428571428,0.8138930232558139,0.6058947826086956
20,0,0.38,0.506,0,0,0.662734316,0.452139007,0.49,0.317,0.635950833,0.898,0.562,0,0.833956421,0.131,0,0.77017356,0.581,0.655,0.036,0.136,0.410432738,0.428282309,0,0.885329394,0.855596889,0.903338681,0.903338681,0.569,0.729,0.0001333333333333333,0.015883333333333333,0.77017356,0.996575,0.952272,0.9077812500000001,0.9564418604651164,0.8924071428571428,0.837779069767442,0.578435652173913
21,0,0.312,0.506,0,0,0.66490695,0.443115776,0.482,0.268,0.63724026,0.912,0.504,0,0.827328574,0.15,0,0.759632112,0.642,0.591,0.052,0.125,0.427103507,0.423668282,0,0.862925042,0.766279569,0.818485976,0.818485976,0.524,0.754,0.0003333333333333333,0.009633333333333334,0.759632112,0.99475,0.931244,0.92794375,0.9530093023255813,0.9026642857142857,0.8699697674418605,0.55796
22,0,0.221,0.483,0,0,0.670525489,0.44307414,0.51,0.215,0.637361903,0.923,0.371,0,0.817919779,0.168,0,0.752107082,0.675,0.561,0.078,0.098,0.451931181,0.417811011,0,0.842834838,0.674112346,0.741130554,0.741130554,0.512,0.74,0.010566666666666667,0.005866666666666667,0.752107082,0.992955,0.919292,0.9497041666666667,0.940206976744186,0.8983142857142857,0.9067511627906977,0.5409165217391304
23,0,0.152,0.467,0,0,0.685984428,0.453419018,0.507,0.203,0.642135453,0.931,0.213,0,0.790680974,0.186,0,0.747649588,0.671,0.552,0.116,0.068,0.484556813,0.403186069,0,0.820194088,0.581033484,0.675443124,0.675443124,0.501,0.71,0.0007666666666666667,0.011966666666666667,0.747649588,0.9754149999999999,0.7720279999999999,0.9489666666666667,0.960346511627907,0.8774071428571428,0.9208046511627906,0.48981130434782605
24,0,0.136,0.448,0,0,0.708945778,0.474408395,0.477,0.189,0.648674252,0.931,0.093,0,0.772303457,0.202,0,0.746210747,0.695,0.515,0.14,0.044,0.523862688,0.393138256,0,0.799213997,0.488941422,0.624616198,0.624616198,0.516,0.695,0.005166666666666667,0.02445,0.746210747,0.978485,0.742812,0.967903125,0.9677255813953489,0.8858499999999999,0.9675720930232559,0.5164460869565217
25,0,0.153,0.431,0,0,0.733253237,0.505174525,0.432,0.183,0.656100151,0.924,0.045,0,0.758956553,0.206,0,0.747623425,0.797,0.475,0.136,0.027,0.56867259,0.385751036,0,0.780543637,0.399730213,0.590898402,0.590898402,0.537,0.71,0.018133333333333335,0.03543333333333334,0.747623425,0.98759,0.707152,0.9782937500000001,0.9688255813953489,0.8669357142857143,0.9666302325581395,0.5175817391304348
26,0,0.181,0.426,0,0,0.753553026,0.544964763,0.412,0.191,0.662861766,0.917,0.035,0,0.750541276,0.203,0,0.750146349,0.869,0.44,0.117,0.021,0.617337325,0.380973339,0,0.763837152,0.315287564,0.575661145,0.575661145,0.56,0.731,0.0388,0.06723333333333333,0.750146349,0.9943099999999999,0.665784,0.9818666666666668,0.9666604651162791,0.8466714285714286,0.9562767441860466,0.5035217391304347
27,0,0.211,0.427,0,0,0.744595397,0.522281694,0.376,0.212,0.644838698,0.919,0.024,0,0.733398469,0.202,0,0.703147592,0.907,0.411,0.106,0.024,0.587395647,0.372046711,0,0.717482631,0.360216265,0.596164771,0.596164771,0.597,0.744,0.05363333333333334,0.09583333333333334,0.703147592,0.99624,0.636916,0.9768208333333334,0.9643209302325582,0.8787857142857144,0.9405255813953488,0.48851130434782614
28,0,0.244,0.431,0,0,0.734061126,0.506561544,0.393,0.187,0.627391224,0.923,0.017,0,0.735604804,0.19,0,0.656887432,0.924,0.399,0.112,0.028,0.565500975,0.37295081,0,0.673252559,0.418023379,0.617896601,0.617896601,0.624,0.738,0.05706666666666666,0.08683333333333333,0.656887432,0.99075,0.621724,0.967221875,0.9707767441860465,0.9355214285714286,0.9256488372093024,0.4713278260869565
29,0,0.275,0.438,0,0,0.725935594,0.496752001,0.395,0.175,0.610572302,0.927,0.024,0,0.757565265,0.164,0,0.600927071,0.932,0.394,0.129,0.029,0.552499705,0.38383678,0,0.637768198,0.487604443,0.640776099,0.640776099,0.626,0.709,0.053,0.09433333333333332,0.600927071,0.9866849999999999,0.63752,0.965509375,0.9838372093023255,0.9772357142857143,0.9083511627906977,0.4604695652173913
30,0,0.328,0.453,0,0,0.718299528,0.492955022,0.425,0.16,0.594427362,0.927,0.04,0,0.797878396,0.136,0,0.544477047,0.937,0.397,0.15,0.026,0.548814469,0.403972526,0,0.59650321,0.567272096,0.664718865,0.664718865,0.617,0.668,0.04433333333333333,0.13163333333333332,0.544477047,0.979245,0.662808,0.9630666666666667,0.9909162790697674,0.9960357142857142,0.8947116279069768,0.45379391304347827
31,0,0.38,0.414,0,0,0.712622941,0.495186046,0.421,0.147,0.578997953,0.924,0.051,0,0.853222982,0.115,0,0.491433253,0.931,0.383,0.175,0.022,0.554972096,0.431689562,0,0.569309783,0.654784928,0.68963348,0.68963348,0.562,0.625,0.035300000000000005,0.1153,0.491433253,0.960545,0.657796,0.9609072916666667,0.9939906976744186,0.9987428571428572,0.8803116279069768,0.4458408695652174
32,0,0.403,0.32,0,0,0.705639542,0.503361406,0.453,0.141,0.564321209,0.919,0.047,0,0.918720534,0.106,0,0.441069383,0.92,0.392,0.202,0.013,0.570258998,0.464565098,0,0.550900055,0.747409739,0.715421626,0.715421626,0.441,0.577,0.0226,0.07883333333333334,0.441069383,0.9241400000000001,0.6200600000000001,0.9592145833333333,0.9934418604651164,0.9998357142857143,0.881306976744186,0.4304582608695652
33,0,0.393,0.345,0,0,0.701344107,0.523514708,0.475,0.121,0.527834531,0.902,0.033,0,0.908800513,0.103,0,0.390651444,0.913,0.433,0.239,0.034,0.573744712,0.4592058,0,0.514888783,0.774764769,0.74742374,0.74742374,0.307,0.534,0.016366666666666668,0.10039999999999999,0.390651444,0.900465,0.586496,0.9649843749999999,0.9910255813953488,0.9999357142857143,0.888160465116279,0.427675652173913
34,0,0.334,0.412,0,0,0.700880469,0.549561416,0.506,0.094,0.499990307,0.86,0.041,0,0.911429892,0.11,0,0.351588019,0.899,0.4,0.225,0.065,0.579383217,0.460797807,0,0.500894383,0.803508959,0.78257789,0.78257789,0.249,0.53,0.0178,0.17035,0.351588019,0.89354,0.587996,0.9750666666666666,0.984606976744186,0.9999214285714286,0.8977488372093023,0.427995652173913
35,0,0.263,0.466,0,0,0.704372375,0.581112828,0.556,0.082,0.483984768,0.79,0.092,0,0.905771314,0.133,0,0.325117527,0.895,0.386,0.094,0.088,0.587196987,0.452885657,0,0.510448467,0.833403911,0.820402508,0.820402508,0.197,0.561,0.0023666666666666667,0.15825,0.325117527,0.8164300000000001,0.500396,0.9623791666666667,0.9500976744186046,0.9982428571428572,0.8760627906976745,0.3729165217391304
36,0,0.231,0.511,0,0,0.70987774,0.617706751,0.608,0.084,0.469379674,0.709,0.153,0,0.906966902,0.168,0,0.312043992,0.891,0.364,0.021,0.095,0.597167419,0.453483451,0,0.543416448,0.864222097,0.860368302,0.860368302,0.142,0.594,0.018833333333333334,0.17901666666666669,0.312043992,0.741445,0.5364,0.9691447916666668,0.9487023255813952,0.9975714285714286,0.9029790697674418,0.42167652173913045
37,0,0.252,0.516,0,0,0.719503332,0.658938495,0.615,0.098,0.465824591,0.612,0.214,0,0.914393649,0.208,0,0.312877353,0.871,0.36,0.009,0.092,0.609235485,0.457196824,0,0.597949295,0.895719855,0.901887224,0.901887224,0.114,0.62,0.04153333333333333,0.17873333333333333,0.312877353,0.6950350000000001,0.5729120000000001,0.9647510416666667,0.9358209302325581,0.9974,0.9291813953488371,0.45838869565217394
38,0,0.318,0.492,0,0,0.731232955,0.70498373,0.579,0.123,0.473390206,0.521,0.257,0,0.927670909,0.253,0,0.32790533,0.834,0.405,0.005,0.078,0.623307707,0.463835455,0,0.670648755,0.927638055,0.944315127,0.944315127,0.129,0.637,0.02263333333333334,0.14403333333333332,0.32790533,0.6681,0.6065,0.9641979166666667,0.9017116279069768,0.9933357142857143,0.9381279069767442,0.4912286956521739
39,0,0.38,0.582,0,0,0.704614411,0.713128198,0.578,0.151,0.541676233,0.453,0.282,0,0.905681543,0.303,0,0.38326931,0.793,0.468,0.004,0.051,0.650400573,0.452840772,0,0.689266098,0.922525593,0.904252418,0.904252418,0.174,0.657,0.0106,0.1314833333333333,0.38326931,0.64256,0.650504,0.9635927083333334,0.8556534883720931,0.9810071428571429,0.9265953488372094,0.5168286956521739
40,0,0.412,0.675,0,0,0.694650385,0.724082938,0.603,0.178,0.61658214,0.408,0.286,0,0.883272103,0.355,0,0.454836545,0.734,0.51,0.003,0.041,0.678353405,0.441636051,0,0.711573682,0.918866846,0.863505515,0.863505515,0.185,0.647,0.014633333333333333,0.1430833333333333,0.454836545,0.61225,0.636676,0.9513229166666667,0.7637,0.9372785714285714,0.8932186046511628,0.5532382608695652
41,0,0.441,0.691,0,0,0.691861261,0.737070779,0.562,0.204,0.694797857,0.365,0.266,0,0.860554965,0.388,0,0.539867045,0.695,0.539,0.01,0.041,0.706873589,0.430277482,0,0.736764547,0.916681582,0.822396108,0.822396108,0.146,0.612,0.012266666666666667,0.13366666666666668,0.539867045,0.526755,0.626424,0.9300031249999999,0.6324000000000001,0.8407,0.8495255813953488,0.5871660869565217
42,0,0.455,0.667,0,0,0.688552086,0.751949785,0.534,0.224,0.77167741,0.321,0.243,0,0.837640559,0.4,0,0.634500826,0.69,0.532,0.014,0.047,0.734484896,0.418820279,0,0.768718802,0.915985153,0.78123626,0.78123626,0.105,0.577,0.0022,0.15766666666666665,0.634500826,0.42919,0.594824,0.9023270833333333,0.5317837209302326,0.7587928571428572,0.8117790697674419,0.6230852173913043
43,0,0.444,0.657,0,0,0.691764364,0.768656508,0.549,0.233,0.828083055,0.235,0.246,0,0.814638601,0.412,0,0.720408467,0.715,0.536,0.022,0.058,0.756672615,0.4073193,0,0.784997153,0.916782519,0.740326616,0.740326616,0.08,0.547,0.00019999999999999998,0.163,0.720408467,0.36939500000000003,0.554156,0.8766625,0.4692046511627907,0.6574642857142857,0.7816813953488372,0.6524052173913044
44,0,0.416,0.662,0,0,0.701412883,0.788924328,0.526,0.226,0.850435416,0.172,0.257,0,0.791657993,0.425,0,0.795028301,0.741,0.521,0.032,0.079,0.779426336,0.400918185,0,0.80190391,0.919068249,0.699955234,0.699955234,0.069,0.524,0.00013333333333333334,0.13938333333333333,0.795028301,0.35459999999999997,0.534764,0.8571864583333334,0.42410930232558136,0.5807785714285715,0.769846511627907,0.6804626086956521
45,0,0.384,0.662,0,0,0.737134988,0.777525475,0.511,0.211,0.845110523,0.122,0.246,0,0.785450679,0.432,0,0.781596443,0.743,0.511,0.045,0.117,0.772850783,0.397767649,0,0.810243477,0.885489076,0.73448107,0.73448107,0.063,0.521,0.0002666666666666667,0.11571666666666668,0.781596443,0.32911999999999997,0.5369959999999999,0.8477604166666667,0.38906279069767447,0.5270714285714286,0.7595860465116279,0.7010504347826088
46,0,0.383,0.667,0,0,0.775197686,0.774390754,0.459,0.187,0.816248211,0.072,0.228,0,0.789902532,0.435,0,0.770057672,0.714,0.51,0.083,0.151,0.77404778,0.399966833,0,0.820641067,0.855735975,0.771682466,0.771682466,0.057,0.539,0.00016666666666666666,0.08911666666666666,0.770057672,0.33288,0.554956,0.8482427083333333,0.3614790697674419,0.5422071428571429,0.7523046511627907,0.7204521739130435
47,0,0.402,0.684,0,0,0.812238524,0.779754882,0.405,0.166,0.778046649,0.03,0.221,0,0.795049032,0.438,0,0.75794133,0.699,0.524,0.147,0.183,0.783159252,0.402530346,0,0.832594112,0.830471129,0.811113297,0.811113297,0.054,0.563,0.0001333333333333333,0.10441666666666667,0.75794133,0.36634,0.496436,0.7525052083333333,0.3307627906976744,0.4331357142857143,0.7162302325581394,0.7403443478260869
48,0,0.43,0.699,0,0,0.843843644,0.793533617,0.381,0.152,0.733117713,0.019,0.238,0,0.800966653,0.444,0,0.74795681,0.659,0.537,0.211,0.194,0.799915256,0.405495355,0,0.845251762,0.810228146,0.852275382,0.852275382,0.049,0.591,0.0006666666666666666,0.08626666666666666,0.74795681,0.32019000000000003,0.5272760000000001,0.783096875,0.34502093023255814,0.5974428571428572,0.700953488372093,0.7682026086956522
49,0,0.479,0.717,0,0,0.875884953,0.815597895,0.351,0.148,0.685277195,0.015,0.318,0,0.807711173,0.441,0,0.740257074,0.593,0.539,0.248,0.201,0.834591031,0.408890435,0,0.861202964,0.795420092,0.894622191,0.894622191,0.045,0.616,0.0030333333333333328,0.07255,0.740257074,0.3045,0.610828,0.7917760416666666,0.35453023255813954,0.7683642857142857,0.7027116279069767,0.7879295652173913
50,0,0.533,0.733,0,0,0.90792865,0.843735706,0.335,0.147,0.634640583,0.012,0.349,0,0.817781749,0.439,0,0.734963171,0.521,0.516,0.269,0.2,0.841297005,0.413967582,0,0.87696986,0.786341057,0.9375615,0.9375615,0.041,0.644,0.0243,0.09689999999999999,0.734963171,0.28039000000000003,0.7075440000000001,0.786815625,0.3395860465116279,0.8898,0.7351093023255814,0.7942191304347826
51,0,0.562,0.737,0,0,0.887968359,0.872819402,0.325,0.15,0.641947419,0.025,0.194,0,0.81089588,0.458,0,0.708899569,0.486,0.501,0.289,0.173,0.838778064,0.410283598,0,0.880966167,0.741684216,0.917208509,0.917208509,0.046,0.672,0.023133333333333336,0.13765000000000002,0.708899569,0.25378,0.7868559999999999,0.7652322916666666,0.28604186046511626,0.9033214285714285,0.7638813953488371,0.7989704347826088
52,0,0.572,0.738,0,0,0.872959586,0.914435923,0.383,0.158,0.64973615,0.054,0.109,0,0.806117104,0.499,0,0.687811169,0.467,0.516,0.314,0.139,0.837428412,0.407884362,0,0.880439781,0.698780899,0.896493773,0.896493773,0.052,0.68,0.004866666666666666,0.14111666666666667,0.687811169,0.22393999999999997,0.821908,0.717315625,0.26073023255813954,0.8717928571428571,0.7991837209302325,0.7965904347826087
53,0,0.581,0.744,0,0,0.859440612,0.933165635,0.445,0.172,0.657968184,0.091,0.12,0,0.801007422,0.511,0,0.672054789,0.488,0.462,0.336,0.119,0.837262106,0.405503194,0,0.879300852,0.658119551,0.875440609,0.875440609,0.035,0.658,0.004066666666666666,0.10928333333333333,0.672054789,0.25471,0.8883920000000001,0.6546041666666667,0.2675255813953488,0.8430285714285715,0.855693023255814,0.7928808695652173
54,0,0.582,0.734,0,0,0.846046832,0.960738598,0.488,0.177,0.669600969,0.138,0.149,0,0.795592741,0.491,0,0.661867588,0.464,0.463,0.341,0.113,0.838180479,0.40310206,0,0.878217706,0.620129342,0.854077545,0.854077545,0.019,0.621,0.006533333333333335,0.11583333333333333,0.661867588,0.348905,0.93188,0.59005,0.2773418604651163,0.8195285714285714,0.8797627906976744,0.7895504347826087
55,0,0.588,0.662,0,0,0.845248999,0.979166618,0.549,0.179,0.672737887,0.211,0.138,0,0.789897689,0.488,0,0.657384445,0.469,0.403,0.321,0.104,0.840341569,0.394948845,0,0.875430848,0.585190001,0.8324331,0.8324331,0.02,0.582,0.0044,0.10163333333333334,0.657384445,0.42661,0.948964,0.5206979166666666,0.27569302325581396,0.8216428571428571,0.8734046511627906,0.7927930434782609
56,0,0.597,0.511,0,0,0.855322975,0.998741205,0.572,0.177,0.676419482,0.276,0.133,0,0.783945603,0.501,0,0.658646572,0.597,0.36,0.277,0.127,0.843621596,0.391972801,0,0.86999759,0.553630808,0.810535779,0.810535779,0.021,0.529,0.00016666666666666666,0.09708333333333334,0.658646572,0.54552,0.939452,0.46512604166666666,0.24378604651162789,0.7936642857142857,0.8452511627906976,0.7946695652173913
57,0,0.592,0.415,0,0,0.861815688,0.999019623,0.553,0.174,0.649028072,0.303,0.138,0,0.772860369,0.51,0,0.663695076,0.688,0.363,0.239,0.151,0.855767053,0.386430185,0,0.862615306,0.445756076,0.795927098,0.795927098,0.034,0.486,0.0005333333333333334,0.10483333333333333,0.663695076,0.5872200000000001,0.8988679999999999,0.4328427083333333,0.1931279069767442,0.7038642857142857,0.7923813953488372,0.7947521739130435
58,0,0.537,0.507,0,0,0.868511004,0.99923595,0.536,0.166,0.615054863,0.317,0.111,0,0.765643155,0.514,0,0.669125378,0.727,0.362,0.174,0.157,0.871468521,0.382821577,0,0.853525951,0.363848659,0.795517056,0.795517056,0.048,0.489,0.0,0.10653333333333333,0.669125378,0.540065,0.856448,0.43775312499999997,0.15615348837209303,0.5842714285714286,0.7244395348837209,0.7915321739130435
59,0,0.516,0.555,0,0,0.875392954,0.999395502,0.543,0.157,0.582141695,0.305,0.086,0,0.762473617,0.532,0,0.67492453,0.773,0.37,0.052,0.147,0.890243112,0.381236808,0,0.842570461,0.311578469,0.809335114,0.809335114,0.068,0.539,0.0005,0.12661666666666666,0.67492453,0.62149,0.930648,0.4500458333333333,0.14266046511627908,0.3600357142857143,0.585653488372093,0.7526147826086957
60,0,0.557,0.539,0,0,0.882448503,0.999551525,0.521,0.151,0.55107146,0.327,0.064,0,0.763456613,0.577,0,0.681080991,0.839,0.367,0.012,0.141,0.911731547,0.381728307,0,0.829547793,0.290347692,0.836716671,0.836716671,0.081,0.591,0.0002,0.12601666666666667,0.681080991,0.508305,0.9373520000000001,0.5188458333333333,0.13765581395348836,0.18282857142857142,0.4625883720930233,0.7394817391304348
61,0,0.581,0.425,0,0,0.889663953,0.99970345,0.463,0.16,0.522127171,0.386,0.054,0,0.768626766,0.616,0,0.687582619,0.899,0.337,0.016,0.141,0.919861868,0.384313383,0,0.816070202,0.300425721,0.876302173,0.876302173,0.07,0.598,0.00023333333333333333,0.11969999999999999,0.687582619,0.48403999999999997,0.929284,0.5746645833333334,0.11767906976744186,0.0887,0.37403488372093024,0.7180069565217392
62,0,0.609,0.405,0,0,0.89702495,0.999932467,0.405,0.19,0.495572181,0.439,0.063,0,0.777948896,0.62,0,0.694416693,0.966,0.367,0.015,0.193,0.928398801,0.388974448,0,0.803501713,0.341709258,0.926024189,0.926024189,0.05,0.599,0.00019999999999999998,0.14761666666666665,0.694416693,0.529035,0.943116,0.6470458333333333,0.11663488372093023,0.06431428571428571,0.324153488372093,0.6980017391304348
63,0,0.691,0.475,0,0,0.864889375,0.999667688,0.377,0.231,0.478718667,0.44,0.058,0,0.738487456,0.597,0,0.645260953,0.977,0.393,0.014,0.297,0.925390302,0.369243728,0,0.755420243,0.366533211,0.798542632,0.798542632,0.034,0.644,9.999999999999999e-05,0.14753333333333335,0.645260953,0.63436,0.9368479999999999,0.7017645833333334,0.10849534883720931,0.05847142857142857,0.2678697674418605,0.6647121739130435
64,0,0.738,0.511,0,0,0.833376216,0.999503402,0.388,0.26,0.462786658,0.324,0.056,0,0.698896309,0.548,0,0.586238458,0.963,0.431,0.015,0.345,0.923798852,0.349448154,0,0.706758912,0.394226557,0.692660945,0.692660945,0.041,0.675,0.0,0.1446,0.586238458,0.680585,0.885788,0.7281260416666666,0.10146046511627907,0.04352857142857142,0.24289302325581394,0.6344026086956521
65,0,0.727,0.537,0,0,0.803120337,0.999362885,0.383,0.296,0.446213029,0.195,0.066,0,0.659450429,0.522,0,0.526858078,0.918,0.514,0.021,0.336,0.923691526,0.329725215,0,0.65717795,0.424653102,0.621332548,0.621332548,0.061,0.652,0.00013333333333333334,0.13848333333333332,0.526858078,0.6451450000000001,0.7995359999999999,0.7262624999999999,0.10546744186046511,0.028378571428571427,0.27221860465116277,0.6023252173913043
66,0,0.701,0.562,0,0,0.77469685,0.999250216,0.373,0.326,0.430621847,0.12,0.075,0,0.620409669,0.521,0,0.467921603,0.869,0.609,0.035,0.303,0.925051413,0.310204835,0,0.609114871,0.45766566,0.592184916,0.592184916,0.097,0.591,0.00013333333333333334,0.15575,0.467921603,0.6154200000000001,0.67746,0.7929333333333334,0.1247813953488372,0.02425714285714286,0.2775674418604651,0.5636460869565217
