Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,California,WECC,SPP,MISO,ERCOT,SERC,PJM,NewYork,NewEngland,Canada
1,0,0.888432752,0.025901336,0,0,0.709,0.86,0.152,0.245232578,0.151,0.2,0.144,0,0.32,0.087658073,0,0.618,0.357,0.513394149,0.028884188,0.514,0.252,0.183,0,0.511,0.518,0.824,0.834,0.033,0.216,0.0,0.05775,0.618,0.888432752,0,0.0686,0.6943782608695652,0.735,0.73835,0.8149
2,0,0.779151203,0.027916865,0,0,0.719,0.847,0.183,0.269999484,0.167,0.17,0.113,0,0.392,0.096854935,0,0.6,0.329,0.514759941,0.02597862,0.5,0.233,0.159,0,0.521,0.504,0.802,0.854,0.027,0.162,0.0,0.07805,0.6,0.779151203,0,0.10028,0.7243652173913043,0.75825,0.7622,0.8265205479452055
3,0,0.621748092,0.0244085,0,0,0.712,0.822,0.212,0.257642094,0.193,0.133,0.09,0,0.433,0.08527785,0,0.564,0.321,0.518078938,0.024269811,0.516,0.222,0.136,0,0.524,0.485,0.82,0.842,0.024,0.097,0.0,0.06975,0.564,0.621748092,0,0.1189,0.7566,0.76915,0.751525,0.8321424657534247
4,0,0.485346574,0.022763987,0,0,0.693,0.793,0.239,0.248251869,0.21,0.107,0.077,0,0.455,0.07532989,0,0.562,0.294,0.521104602,0.026333569,0.514,0.213,0.13,0,0.6,0.439,0.819,0.819,0.021,0.051,0.0,0.051949999999999996,0.562,0.485346574,0,0.15928,0.7663608695652174,0.7854,0.7264875,0.830217808219178
5,0,0.382161651,0.022161398,0,0,0.704,0.754,0.26,0.241820934,0.214,0.09,0.074,0,0.431,0.066946368,0,0.542,0.288,0.524611372,0.032313615,0.501,0.2,0.132,0,0.622,0.386,0.813,0.816,0.02,0.033,0.0,0.015449999999999998,0.542,0.382161651,0,0.22288000000000002,0.7892956521739131,0.823075,0.73125,0.8292821917808219
6,0,0.319210857,0.023030713,0,0,0.695,0.693,0.25,0.238332257,0.223,0.076,0.076,0,0.449,0.060059652,0,0.506,0.294,0.528353739,0.043706881,0.495,0.202,0.133,0,0.583,0.354,0.793,0.794,0.02,0.025,0.0,0.0083,0.506,0.319210857,0,0.29324,0.781891304347826,0.836125,0.7220125,0.8206424657534247
7,0,0.299128901,0.001264053,0,0,0.721,0.556,0.212,0.237757833,0.231,0.059,0.079,0,0.513,0.054586867,0,0.501,0.305,0.532327028,0.062653361,0.488,0.241,0.133,0,0.45,0.325,0.76,0.798,0.021,0.018,9.999999999999999e-05,0.00645,0.501,0.299128901,0,0.37358,0.7768826086956523,0.818325,0.6953125,0.8130520547945206
8,0,0.322237595,0.000240402,0,0,0.748,0.451,0.183,0.240060744,0.22,0.031,0.081,0,0.528,0.050402795,0,0.475,0.346,0.536525972,0.090808444,0.461,0.287,0.133,0,0.276,0.305,0.724,0.795,0.019,0.006,6.666666666666667e-05,0.0069500000000000004,0.475,0.322237595,0,0.43338,0.772304347826087,0.77185,0.656675,0.8065712328767123
9,0,0.335408387,0,0,0,0.75,0.355,0.151,0.218071854,0.208,0.009,0.076,0,0.584,0.040892178,0,0.47,0.373,0.539766087,0.089110515,0.467,0.31,0.115,0,0.183,0.266,0.685,0.804,0.003,0.005,0.0,0.01255,0.47,0.335408387,0,0.46972,0.7622826086956521,0.7402500000000001,0.6263,0.7990054794520548
10,0,0.349643346,0,0,0,0.713,0.26,0.112,0.201367227,0.185,0.008,0.051,0,0.65,0.033079575,0,0.457,0.323,0.543200039,0.094676787,0.453,0.289,0.05,0,0.246,0.26,0.664,0.818,0.006,0.005,0.0,0.02045,0.457,0.349643346,0,0.49311999999999995,0.749108695652174,0.7331,0.6234375,0.786554794520548
11,0,0.364908331,0.000242329,0,0,0.685,0.195,0.088,0.189856583,0.173,0.034,0.029,0,0.737,0.026827534,0,0.445,0.241,0.546827005,0.107708296,0.449,0.257,0.009,0,0.486,0.264,0.652,0.815,0.023,0.005,0.0,0.028550000000000002,0.445,0.364908331,0,0.45994,0.7895086956521739,0.781425,0.61185,0.7274904109589041
12,0,0.381179925,0.000233932,0,0,0.66,0.164,0.086,0.183459937,0.163,0.073,0.015,0,0.737,0.022084668,0,0.454,0.3,0.549258896,0.129914381,0.464,0.249,0.011,0,0.675,0.266,0.649,0.815,0.038,0.005,0.0,0.0396,0.454,0.381179925,0,0.49110000000000004,0.7706434782608697,0.7795,0.6498375,0.6969068493150685
13,0,0.398432152,0.000225173,0,0,0.643,0.152,0.098,0.182147403,0.138,0.122,0.014,0,0.758,0.018723949,0,0.461,0.274,0.552032593,0.163235464,0.456,0.246,0.02,0,0.771,0.269,0.612,0.82,0.047,0.006,0.0,0.0295,0.461,0.398432152,0,0.51058,0.7562130434782609,0.806475,0.67945,0.650417808219178
14,0,0.41663625,0.000220783,0,0,0.631,0.157,0.098,0.185954237,0.11,0.168,0.012,0,0.787,0.018606193,0,0.465,0.317,0.554959016,0.208758665,0.425,0.242,0.029,0,0.798,0.271,0.569,0.823,0.049,0.01,0.0,0.0224,0.465,0.41663625,0,0.50688,0.7282,0.800975,0.6736125,0.5988931506849315
15,0,0.414100047,0.000229523,0,0,0.599,0.171,0.105,0.180418441,0.078,0.21,0.01,0,0.79,0.014216376,0,0.461,0.392,0.525061281,0.219625545,0.523,0.261,0.039,0,0.817,0.267,0.541,0.815,0.052,0.013,0.0,0.0237,0.461,0.414100047,0,0.53278,0.7146260869565217,0.77115,0.64895,0.5591780821917808
16,0,0.411980049,0,0,0,0.549,0.193,0.112,0.17566156,0.054,0.209,0.008,0,0.81,0.009920242,0,0.431,0.475,0.49557557,0.231099792,0.599,0.214,0.033,0,0.814,0.262,0.502,0.818,0.043,0.012,0.0,0.022,0.431,0.411980049,0,0.5461,0.7055347826086956,0.67925,0.5670625,0.5259698630136986
17,0,0.410274341,0.001364677,0,0,0.488,0.232,0.124,0.171757262,0.039,0.179,0.007,0,0.819,0.009099643,0,0.361,0.627,0.466925804,0.243159162,0.6,0.205,0.029,0,0.802,0.236,0.48,0.788,0.032,0.015,0.0,0.02355,0.361,0.410274341,0,0.54294,0.6568782608695652,0.546825,0.4876625,0.5051123287671232
18,0,0.408984323,0.005335464,0,0,0.345,0.28,0.127,0.168766124,0.049,0.153,0.008,0,0.802,0.008786288,0,0.267,0.672,0.440341408,0.255793788,0.605,0.152,0.035,0,0.793,0.212,0.467,0.737,0.025,0.02,0.0,0.02765,0.267,0.408984323,0,0.5360199999999999,0.6364043478260869,0.539225,0.46158750000000004,0.49239315068493145
19,0,0.408111095,0.00928256,0,0,0.26,0.323,0.116,0.165575197,0.105,0.132,0.01,0,0.739,0.009266361,0,0.175,0.68,0.415621483,0.268988447,0.619,0.13,0.045,0,0.786,0.201,0.454,0.69,0.021,0.049,6.666666666666667e-05,0.0151,0.175,0.408111095,0,0.5233399999999999,0.6377130434782609,0.685675,0.5017875,0.48931917808219183
20,0,0.407655483,0.032609184,0,0,0.228,0.355,0.092,0.163548412,0.212,0.122,0.013,0,0.688,0.011671545,0,0.113,0.649,0.392955811,0.28271915,0.622,0.122,0.054,0,0.762,0.214,0.43,0.631,0.019,0.152,0.00016666666666666666,0.0007,0.113,0.407655483,0,0.5020399999999999,0.6279347826086956,0.743875,0.5468,0.47859452054794516
21,0,0.403789277,0.030933852,0,0,0.218,0.377,0.068,0.145215675,0.282,0.122,0.016,0,0.603,0.016379798,0,0.095,0.609,0.360801485,0.26484919,0.597,0.131,0.059,0,0.726,0.243,0.395,0.565,0.018,0.28,0.0002666666666666666,0.00015,0.095,0.403789277,0,0.49661999999999995,0.611008695652174,0.785125,0.5966,0.4678479452054795
22,0,0.401002095,0.030065195,0,0,0.251,0.383,0.043,0.127777549,0.32,0.138,0.016,0,0.518,0.024652951,0,0.115,0.582,0.334069229,0.249016671,0.556,0.168,0.067,0,0.668,0.288,0.343,0.48,0.02,0.402,0.0008333333333333332,0.00035,0.115,0.401002095,0,0.5106999999999999,0.5919130434782609,0.785075,0.6492875,0.4593123287671233
23,0,0.399298451,0.028323114,0,0,0.315,0.373,0.043,0.112489216,0.317,0.165,0.013,0,0.498,0.037447181,0,0.148,0.537,0.313808083,0.235294264,0.534,0.182,0.074,0,0.552,0.314,0.294,0.412,0.023,0.51,0.00046666666666666666,0.00195,0.148,0.399298451,0,0.43170000000000003,0.5806130434782609,0.7259,0.6549,0.39651643835616435
24,0,0.398680497,0.027542394,0,0,0.373,0.369,0.068,0.098136973,0.286,0.203,0.011,0,0.487,0.055431875,0,0.179,0.518,0.300410998,0.223746147,0.536,0.206,0.075,0,0.536,0.317,0.24,0.38,0.029,0.551,0.0029,0.00775,0.179,0.398680497,0,0.5507,0.5612608695652174,0.688825,0.7597,0.43264794520547945
25,0,0.399149145,0.026529668,0,0,0.437,0.373,0.095,0.084761467,0.282,0.266,0.008,0,0.467,0.078956924,0,0.226,0.511,0.29411017,0.214427694,0.549,0.245,0.074,0,0.511,0.295,0.188,0.392,0.034,0.556,0.005,0.04095,0.226,0.399149145,0,0.71304,0.5717434782608696,0.5818,0.7658875,0.4505671232876712
26,0,0.400704085,0.026330705,0,0,0.517,0.374,0.134,0.072400228,0.293,0.322,0.004,0,0.449,0.110165475,0,0.315,0.504,0.295031017,0.207383738,0.56,0.263,0.076,0,0.529,0.269,0.144,0.376,0.039,0.549,0.016666666666666666,0.0648,0.315,0.400704085,0,0.76814,0.5696695652173913,0.566425,0.7319125,0.4536534246575343
27,0,0.36128396,0.028216344,0,0,0.574,0.376,0.172,0.064285342,0.295,0.357,0.004,0,0.396,0.103379632,0,0.448,0.498,0.275376104,0.209850708,0.567,0.275,0.083,0,0.438,0.246,0.114,0.397,0.045,0.524,0.029433333333333336,0.0809,0.448,0.36128396,0,0.78838,0.6217217391304348,0.66025,0.6832374999999999,0.44295753424657536
28,0,0.323474326,0.030865696,0,0,0.616,0.364,0.198,0.056886111,0.3,0.375,0.003,0,0.338,0.100417237,0,0.557,0.447,0.261705653,0.213009527,0.551,0.243,0.095,0,0.451,0.236,0.092,0.444,0.05,0.485,0.025566666666666668,0.1018,0.557,0.323474326,0,0.79116,0.6886782608695652,0.764725,0.627325,0.4271178082191781
29,0,0.287470161,0.034215468,0,0,0.609,0.353,0.198,0.050212809,0.277,0.376,0.007,0,0.312,0.101215005,0,0.594,0.402,0.253997202,0.21687218,0.521,0.238,0.108,0,0.494,0.238,0.082,0.471,0.054,0.454,0.009966666666666667,0.15575,0.594,0.287470161,0,0.78196,0.7421130434782609,0.8552,0.5794,0.41833287671232877
30,0,0.253444543,0.038199147,0,0,0.581,0.38,0.176,0.044267264,0.267,0.363,0.01,0,0.279,0.105806234,0,0.607,0.389,0.252136282,0.221445719,0.487,0.262,0.124,0,0.456,0.245,0.085,0.48,0.054,0.449,0.0031666666666666666,0.17889999999999998,0.607,0.253444543,0,0.7806,0.7564434782608696,0.92825,0.5616375,0.4172150684931507
31,0,0.221554966,0.042752071,0,0,0.556,0.392,0.16,0.039047121,0.273,0.351,0.007,0,0.258,0.1142951,0,0.625,0.35,0.255912464,0.226733151,0.434,0.259,0.127,0,0.429,0.249,0.104,0.488,0.047,0.448,0.002,0.11939999999999999,0.625,0.221554966,0,0.77376,0.753791304347826,0.957175,0.5557,0.4143356164383562
32,0,0.191940546,0.047814018,0,0,0.509,0.362,0.171,0.03454562,0.263,0.327,0.004,0,0.231,0.126830851,0,0.625,0.317,0.265023252,0.232733691,0.373,0.212,0.111,0,0.435,0.231,0.142,0.47,0.038,0.447,0.0002666666666666667,0.09825,0.625,0.191940546,0,0.766,0.7413347826086956,0.963375,0.572025,0.4069945205479452
33,0,0.168417729,0.040465691,0,0,0.402,0.325,0.17,0.025474835,0.228,0.325,0.002,0,0.208,0.13419777,0,0.588,0.282,0.280938314,0.233076176,0.358,0.198,0.092,0,0.416,0.186,0.184,0.457,0.026,0.454,0.0,0.17629999999999998,0.588,0.168417729,0,0.75702,0.7279782608695653,0.958075,0.608175,0.4062835616438356
34,0,0.153061075,0.035752536,0,0,0.305,0.274,0.145,0.019883833,0.19,0.341,0.005,0,0.17,0.143441098,0,0.504,0.241,0.30064957,0.236577378,0.36,0.193,0.092,0,0.391,0.141,0.216,0.464,0.029,0.489,0.00013333333333333334,0.23545,0.504,0.153061075,0,0.77186,0.7017086956521739,0.966925,0.6576875,0.41033698630136983
35,0,0.145640082,0.033397784,0,0,0.28,0.225,0.137,0.017513747,0.191,0.386,0.051,0,0.123,0.154741773,0,0.423,0.188,0.323729259,0.243238265,0.409,0.185,0.091,0,0.328,0.115,0.22,0.481,0.048,0.548,0.008166666666666668,0.194,0.423,0.145640082,0,0.7019,0.540113043478261,0.86825,0.6083375,0.3568821917808219
36,0,0.14599989,0.015716616,0,0,0.354,0.212,0.134,0.019217757,0.183,0.456,0.092,0,0.089,0.168179546,0,0.348,0.147,0.350662863,0.253032513,0.454,0.182,0.083,0,0.255,0.11,0.198,0.468,0.06,0.598,0.003833333333333333,0.24715,0.348,0.14599989,0,0.7232999999999999,0.5106739130434782,0.8686499999999999,0.6664625,0.3992671232876712
37,0,0.154153059,0.013183368,0,0,0.46,0.249,0.134,0.010896436,0.149,0.54,0.109,0,0.088,0.183750504,0,0.336,0.162,0.380961098,0.26590147,0.453,0.197,0.084,0,0.196,0.125,0.159,0.46,0.07,0.632,0.0015666666666666667,0.21975,0.336,0.154153059,0,0.7041600000000001,0.4973565217391304,0.8506750000000001,0.69525,0.4321835616438356
38,0,0.17027572,0.011849314,0,0,0.511,0.317,0.131,0.011293564,0.14,0.595,0.115,0,0.09,0.201388489,0,0.348,0.212,0.414379363,0.281748693,0.471,0.2,0.094,0,0.165,0.151,0.133,0.47,0.071,0.648,0.00039999999999999996,0.17179999999999998,0.348,0.17027572,0,0.73072,0.47041304347826085,0.794575,0.6747625,0.45721369863013706
39,0,0.22340698,0.013648584,0,0,0.485,0.362,0.121,0.011413141,0.188,0.606,0.118,0,0.089,0.146343887,0,0.34,0.261,0.405558537,0.278607078,0.642,0.228,0.102,0,0.151,0.176,0.115,0.467,0.072,0.65,0.0002,0.19415,0.34,0.22340698,0,0.7479,0.4326608695652174,0.7352,0.606,0.46814246575342466
40,0,0.288860143,0.032649288,0,0,0.475,0.367,0.1,0.011629933,0.273,0.603,0.114,0,0.139,0.101651507,0,0.392,0.287,0.398968061,0.276348113,0.744,0.24,0.094,0,0.162,0.207,0.091,0.461,0.071,0.618,9.999999999999999e-05,0.15785,0.392,0.288860143,0,0.73964,0.35986956521739133,0.6207750000000001,0.51085,0.49470958904109585
41,0,0.365548773,0.035244944,0,0,0.491,0.33,0.097,0.011942009,0.352,0.576,0.113,0,0.209,0.06774608,0,0.436,0.269,0.394557318,0.27495259,0.776,0.218,0.07,0,0.17,0.226,0.065,0.476,0.068,0.563,9.999999999999999e-05,0.15685,0.436,0.365548773,0,0.69068,0.28635652173913045,0.53815,0.404625,0.5144178082191782
42,0,0.451779039,0.041876621,0,0,0.498,0.302,0.101,0.0123473,0.37,0.537,0.132,0,0.215,0.044343771,0,0.45,0.229,0.392005954,0.274402424,0.778,0.201,0.041,0,0.172,0.228,0.045,0.511,0.064,0.516,0.0015999999999999999,0.16035,0.45,0.451779039,0,0.60636,0.23793043478260872,0.49675,0.3616625,0.5231794520547944
43,0,0.545368566,0.052344964,0,0,0.518,0.274,0.11,0.012843476,0.338,0.506,0.173,0,0.157,0.030232524,0,0.444,0.192,0.390937447,0.274678486,0.771,0.187,0.016,0,0.169,0.225,0.035,0.542,0.062,0.475,0.00019999999999999998,0.1862,0.444,0.545368566,0,0.49116,0.18898260869565214,0.4601,0.3219625,0.5359219178082192
44,0,0.643766453,0.066201752,0,0,0.582,0.283,0.148,0.022740694,0.327,0.495,0.217,0,0.08,0.023205493,0,0.434,0.178,0.388370855,0.275761647,0.765,0.17,0.006,0,0.165,0.221,0.033,0.537,0.059,0.425,9.999999999999999e-05,0.1512,0.434,0.643766453,0,0.42010000000000003,0.15539999999999998,0.41095,0.3024375,0.5636712328767123
45,0,0.574835884,0.056858079,0,0,0.608,0.319,0.197,0.022081803,0.319,0.504,0.249,0,0.031,0.022432084,0,0.435,0.165,0.411263647,0.291477514,0.758,0.138,0.006,0,0.158,0.2,0.043,0.559,0.056,0.367,6.666666666666667e-05,0.11375,0.435,0.574835884,0,0.40518,0.1320782608695652,0.35114999999999996,0.2882125,0.5777438356164384
46,0,0.510264337,0.050832366,0,0,0.619,0.383,0.207,0.02155377,0.314,0.514,0.284,0,0.016,0.022490258,0,0.431,0.133,0.435785393,0.309239362,0.751,0.136,0.068,0,0.138,0.177,0.059,0.559,0.049,0.285,0.00019999999999999998,0.0628,0.431,0.510264337,0,0.3948,0.10353478260869566,0.409375,0.3060625,0.6009794520547945
47,0,0.451200252,0.047641748,0,0,0.592,0.398,0.192,0.021183328,0.294,0.524,0.3,0,0.019,0.023265214,0,0.44,0.105,0.460700457,0.32907558,0.746,0.149,0.172,0,0.117,0.155,0.089,0.535,0.042,0.202,0.0006333333333333333,0.05115,0.44,0.451200252,0,0.35462,0.07669565217391304,0.37205,0.3261,0.5993232876712329
48,0,0.398601593,0.047135396,0,0,0.563,0.377,0.26,0.020993771,0.282,0.524,0.294,0,0.029,0.024622542,0,0.45,0.095,0.485513117,0.350995107,0.725,0.151,0.312,0,0.117,0.142,0.139,0.553,0.032,0.13,0.0005,0.0489,0.45,0.398601593,0,0.4311,0.07981739130434783,0.578175,0.4043,0.6144780821917809
49,0,0.353212711,0.049730074,0,0,0.557,0.389,0.367,0.021005175,0.259,0.51,0.282,0,0.039,0.017152242,0,0.48,0.106,0.511082869,0.374981134,0.683,0.152,0.521,0,0.135,0.14,0.192,0.559,0.025,0.062,0.0009000000000000001,0.03535,0.48,0.353212711,0,0.53018,0.08789130434782609,0.7665500000000001,0.5051,0.626641095890411
50,0,0.315559802,0.055713185,0,0,0.565,0.364,0.422,0.02123428,0.25,0.488,0.303,0,0.043,0.017925285,0,0.511,0.107,0.537711167,0.400990063,0.621,0.15,0.695,0,0.159,0.146,0.228,0.55,0.019,0.02,0.0003,0.0535,0.511,0.315559802,0,0.62114,0.09103043478260871,0.85005,0.61265,0.635682191780822
51,0,0.307072111,0.062339141,0,0,0.597,0.39,0.453,0.020091716,0.247,0.467,0.381,0,0.042,0.011473071,0,0.549,0.122,0.54227704,0.401368048,0.549,0.146,0.77,0,0.173,0.158,0.254,0.547,0.014,0.005,0.0032999999999999995,0.08815,0.549,0.307072111,0,0.63824,0.09352608695652175,0.856675,0.702175,0.6475068493150685
52,0,0.301029087,0.069877782,0,0,0.606,0.419,0.478,0.019106893,0.229,0.444,0.39,0,0.039,0.014782647,0,0.575,0.141,0.550117833,0.40424513,0.47,0.143,0.763,0,0.185,0.173,0.27,0.561,0.011,0.003,0.005399999999999999,0.10725,0.575,0.301029087,0,0.63124,0.09874782608695652,0.8154,0.7559625,0.6542616438356165
53,0,0.297444096,0.078254536,0,0,0.62,0.458,0.5,0.018095007,0.224,0.407,0.336,0,0.033,0.011234137,0,0.594,0.151,0.560782898,0.409635143,0.396,0.14,0.752,0,0.192,0.186,0.269,0.559,0.011,0.003,0.0008666666666666667,0.08735,0.594,0.297444096,0,0.60272,0.0890695652173913,0.754625,0.7563875,0.6483739726027397
54,0,0.296317043,0.087402596,0,0,0.625,0.485,0.506,0.017128914,0.218,0.373,0.183,0,0.035,0.010441097,0,0.582,0.166,0.575122194,0.41753228,0.326,0.135,0.772,0,0.193,0.193,0.282,0.554,0.012,0.003,0.0002,0.09005,0.582,0.296317043,0,0.539,0.0636608695652174,0.697825,0.7279875,0.6257287671232876
55,0,0.297645611,0.097264795,0,0,0.651,0.493,0.498,0.01651547,0.206,0.338,0.008,0,0.043,0.010149885,0,0.582,0.214,0.59098473,0.427900443,0.228,0.132,0.75,0,0.193,0.193,0.3,0.524,0.005,0.005,0.0001333333333333333,0.11255,0.582,0.297645611,0,0.49718,0.048056521739130435,0.65195,0.6741,0.6262369863013698
56,0,0.301425985,0.107427261,0,0,0.671,0.501,0.489,0.016716937,0.197,0.301,0.065,0,0.052,0.013798602,0,0.597,0.28,0.60921866,0.440670484,0.106,0.122,0.711,0,0.2,0.185,0.276,0.481,0.015,0.006,0.0025666666666666663,0.12415,0.597,0.301425985,0,0.48088,0.04197826086956522,0.57745,0.5770625,0.6277397260273972
57,0,0.330031212,0.095884114,0,0,0.724,0.55,0.395,0.014169089,0.185,0.315,0.252,0,0.059,0.011481157,0,0.625,0.337,0.622653015,0.440661133,0.044,0.111,0.69,0,0.226,0.17,0.257,0.41,0.023,0.021,0.0023,0.137,0.625,0.330031212,0,0.46701999999999994,0.03563913043478261,0.520525,0.46765,0.6271342465753424
58,0,0.359486218,0.090228901,0,0,0.755,0.641,0.309,0.012584278,0.152,0.322,0.562,0,0.072,0.011037797,0,0.645,0.38,0.643928351,0.449333981,0.039,0.11,0.668,0,0.254,0.15,0.269,0.356,0.035,0.034,0.0002,0.13715,0.645,0.359486218,0,0.50816,0.03998695652173913,0.5090250000000001,0.3781125,0.6273561643835616
59,0,0.3896935,0.090956153,0,0,0.795,0.801,0.294,0.014916001,0.123,0.337,0.763,0,0.092,0.012610901,0,0.616,0.421,0.672543868,0.46666828,0.047,0.114,0.597,0,0.236,0.127,0.289,0.323,0.058,0.044,0.003966666666666667,0.1338,0.616,0.3896935,0,0.50708,0.08558260869565218,0.2644,0.18288749999999998,0.5795410958904109
60,0,0.420563059,0.097155079,0,0,0.841,0.893,0.262,0.024325218,0.11,0.341,0.865,0,0.117,0.017018339,0,0.662,0.462,0.70705485,0.492526813,0.042,0.127,0.496,0,0.22,0.107,0.305,0.303,0.075,0.044,0.0021666666666666666,0.16105,0.662,0.420563059,0,0.51712,0.10771304347826086,0.137775,0.1225625,0.5714246575342465
61,0,0.452004834,0.109543607,0,0,0.884,0.904,0.242,0.044457114,0.107,0.341,0.91,0,0.145,0.027759961,0,0.702,0.521,0.742558046,0.52662364,0.032,0.164,0.383,0,0.289,0.098,0.304,0.305,0.081,0.034,0.007066666666666668,0.15445,0.702,0.452004834,0,0.55816,0.1216695652173913,0.054375,0.0856625,0.5472232876712328
62,0,0.483928711,0.128699408,0,0,0.905,0.935,0.222,0.077389136,0.108,0.351,0.924,0,0.169,0.04314022,0,0.708,0.541,0.782315293,0.568472813,0.045,0.227,0.262,0,0.36,0.103,0.286,0.317,0.088,0.029,0.01693333333333333,0.20959999999999998,0.708,0.483928711,0,0.601,0.13065217391304348,0.03465,0.042437499999999996,0.529417808219178
63,0,0.436112291,0.11138189,0,0,0.901,0.933,0.184,0.081128634,0.113,0.355,0.918,0,0.188,0.031235602,0,0.727,0.534,0.788678231,0.567988274,0.063,0.299,0.187,0,0.425,0.122,0.24,0.351,0.105,0.035,0.004833333333333333,0.2818,0.727,0.436112291,0,0.60946,0.1300391304347826,0.039349999999999996,0.018162499999999998,0.49005479452054795
64,0,0.389880311,0.09580098,0,0,0.904,0.928,0.135,0.085094873,0.13,0.335,0.906,0,0.215,0.021935917,0,0.732,0.644,0.800506571,0.56772257,0.079,0.361,0.173,0,0.504,0.148,0.193,0.444,0.122,0.027,0.0004,0.23929999999999998,0.732,0.389880311,0,0.7956,0.11493913043478261,0.034625,0.019875,0.4485835616438356
65,0,0.345537196,0.081715517,0,0,0.91,0.934,0.098,0.089278262,0.187,0.295,0.855,0,0.254,0.015277079,0,0.744,0.878,0.817306514,0.567531397,0.084,0.38,0.156,0,0.572,0.184,0.144,0.549,0.132,0.019,0.0007333333333333333,0.21969999999999998,0.744,0.345537196,0,0.9471999999999999,0.1069,0.0218,0.034675,0.41244657534246576
66,0,0.303368237,0.069015901,0,0,0.919,0.936,0.081,0.093677673,0.248,0.255,0.778,0,0.264,0.01125399,0,0.759,0.875,0.839019295,0.567276051,0.077,0.398,0.125,0,0.591,0.231,0.126,0.645,0.145,0.015,0.0016666666666666663,0.19745,0.759,0.303368237,0,0.95042,0.09825652173913044,0.025275,0.0478125,0.3954041095890411
67,0,0.263640122,0.057809039,0,0,0.953,0.932,0.09,0.098290463,0.289,0.215,0.724,0,0.269,0.009802417,0,0.76,0.832,0.862700642,0.563670066,0.065,0.451,0.092,0,0.589,0.294,0.192,0.734,0.155,0.011,0.010266666666666667,0.1982,0.76,0.263640122,0,0.9639599999999999,0.1583608695652174,0.02375,0.08712500000000001,0.3704383561643836
68,0,0.226597006,0.048970631,0,0,0.969,0.94,0.115,0.10311248,0.29,0.2,0.699,0,0.277,0.010366224,0,0.77,0.725,0.881195411,0.547593592,0.063,0.455,0.063,0,0.594,0.373,0.326,0.787,0.16,0.007,0.0029666666666666665,0.2022,0.77,0.226597006,0,0.9532,0.23210434782608697,0.00475,0.11405,0.3627328767123288
69,0,0.240427748,0.057164374,0,0,0.972,0.945,0.133,0.075585759,0.272,0.202,0.67,0,0.282,0.009891355,0,0.777,0.63,0.87198085,0.560834625,0.064,0.48,0.035,0,0.606,0.425,0.444,0.83,0.158,0.006,0.004566666666666667,0.17235,0.777,0.240427748,0,0.8930199999999999,0.3480304347826087,0.001175,0.1350375,0.3410630136986301
70,0,0.254951632,0.068758507,0,0,0.97,0.947,0.134,0.053476005,0.235,0.226,0.673,0,0.303,0.008666072,0,0.794,0.596,0.867814922,0.575074039,0.047,0.511,0.018,0,0.588,0.457,0.53,0.824,0.144,0.006,0.02206666666666667,0.1699,0.794,0.254951632,0,0.91326,0.41372173913043475,0.002,0.1474375,0.30127397260273975
71,0,0.270162758,0.083799099,0,0,0.962,0.953,0.117,0.035285296,0.191,0.239,0.644,0,0.296,0.011548863,0,0.806,0.537,0.868081773,0.590280974,0.021,0.542,0.008,0,0.581,0.48,0.639,0.783,0.137,0.006,0.06923333333333333,0.18725,0.806,0.270162758,0,0.7715,0.4426260869565218,0.0007,0.0970625,0.262386301369863
72,0,0.286047864,0.102279563,0,0,0.955,0.944,0.099,0.022169691,0.152,0.241,0.549,0,0.298,0.01865209,0,0.815,0.398,0.872514619,0.60641834,0.013,0.562,0.007,0,0.581,0.494,0.738,0.875,0.135,0.005,0.1370333333333333,0.19765,0.815,0.286047864,0,0.8428799999999999,0.5244217391304348,0.000275,0.1089875,0.27136438356164383
73,0,0.302591457,0.1241087,0,0,0.961,0.949,0.093,0.014539012,0.117,0.271,0.444,0,0.3,0.025391158,0,0.818,0.545,0.880784134,0.623443472,0.036,0.554,0.029,0,0.551,0.526,0.821,0.899,0.122,0.005,0.07526666666666666,0.18639999999999998,0.818,0.302591457,0,0.81042,0.5989739130434782,0.000525,0.12545,0.29744246575342465
74,0,0.319775906,0.149128668,0,0,0.968,0.962,0.101,0.011334247,0.093,0.305,0.333,0,0.3,0.034329071,0,0.824,0.642,0.892350026,0.641308188,0.104,0.542,0.068,0,0.542,0.587,0.882,0.869,0.11,0.004,0.03576666666666666,0.18115,0.824,0.319775906,0,0.79438,0.7199130434782609,0.003575,0.15078750000000002,0.31590547945205477
75,0,0.301325577,0.188380311,0,0,0.974,0.971,0.118,0.011268502,0.067,0.329,0.245,0,0.294,0.044120349,0,0.835,0.746,0.870718925,0.646542823,0.217,0.547,0.122,0,0.528,0.648,0.912,0.826,0.098,0.006,0.0194,0.1502,0.835,0.301325577,0,0.7071,0.7139652173913043,0.01965,0.2377625,0.32574931506849314
