Source: GIS_&_Timeseries_Tool weather year 2018; usable coordinates,,,,,,,,,
HOUR,California,ERCOT,MISO,NewEngland,NewYork,PJM,SERC,WECC,Canada
2819,0.1888999999999999,0.033984,0.057855,0.5754279069767442,0.0089785714285714,0.0179186046511627,0.244803125,0.213,0.728964347826087
2820,0.1552,0.0401959999999999,0.0396399999999999,0.481746511627907,0.0,0.0090511627906976,0.2159697916666666,0.2296666666666666,0.7635356521739131
2821,0.1294333333333333,0.034884,0.029165,0.3012697674418604,0.0,0.0076465116279069,0.1921791666666666,0.2062666666666666,0.8029278260869566
2822,0.1314333333333333,0.036784,0.023725,0.1956279069767442,0.0,0.0072488372093023,0.177196875,0.1711666666666666,0.8283773913043478
2823,0.1466333333333333,0.041636,0.0139449999999999,0.1241372093023256,0.00025,0.0065488372093023,0.1752916666666666,0.1760166666666666,0.8450434782608695
2824,0.1558,0.048616,0.0033249999999999,0.0697,0.0009785714285714,0.0174511627906976,0.1676145833333333,0.15765,0.8484469565217391
2825,0.2146,0.053628,2e-05,0.0456581395348837,0.0018714285714285,0.041860465116279,0.1367833333333333,0.16175,0.844424347826087
2826,0.3023666666666667,0.068144,0.0,0.0460790697674418,0.0068785714285714,0.0728348837209302,0.10689375,0.1980833333333333,0.837535652173913
2827,0.375,0.075908,0.0,0.054306976744186,0.0107357142857142,0.1251418604651162,0.0901010416666666,0.22355,0.8184382608695653
2828,0.4046666666666667,0.07182,0.003085,0.0588976744186046,0.0220357142857142,0.1694418604651162,0.0900791666666666,0.1843166666666666,0.7975086956521739
2829,0.5007333333333334,0.067088,0.005665,0.059160465116279,0.0238071428571428,0.1955395348837209,0.1086697916666666,0.1671166666666666,0.7795304347826087
2830,0.5809,0.0605039999999999,0.014245,0.0614302325581395,0.0588142857142857,0.253506976744186,0.1480677083333333,0.1535,0.7651078260869565
2831,0.4505333333333333,0.029532,0.01993,0.0435395348837209,0.0924214285714285,0.218160465116279,0.1640447916666666,0.1388166666666666,0.715675652173913
2832,0.5234,0.036252,0.028185,0.0644279069767441,0.3236928571428571,0.3325093023255814,0.219046875,0.10855,0.7119539130434783
2833,0.4763666666666666,0.046304,0.039905,0.1015976744186046,0.4399714285714285,0.4035255813953489,0.2803541666666667,0.0878999999999999,0.6954695652173913
2834,0.4033,0.056128,0.0549,0.1491627906976744,0.4074928571428571,0.4602162790697675,0.2906229166666667,0.0802333333333333,0.6648165217391305
2835,0.3489666666666666,0.05218,0.05598,0.1615930232558139,0.1488,0.4610302325581396,0.2851291666666666,0.05445,0.6342539130434782
2836,0.3204666666666667,0.041696,0.057475,0.1316209302325581,0.0067571428571428,0.4335348837209302,0.2714052083333333,0.0357333333333333,0.5899147826086956
2837,0.2726666666666666,0.034932,0.06392,0.0949302325581395,0.0167571428571428,0.4204209302325581,0.2685875,0.0213666666666666,0.5272286956521739
2838,0.2351666666666666,0.034396,0.07143,0.0538813953488372,0.0103357142857142,0.4441697674418604,0.2635291666666666,0.0206166666666666,0.4813495652173912
2839,0.1563333333333333,0.049084,0.067725,0.0496325581395348,0.0634571428571428,0.6294441860465116,0.2615572916666667,0.0170333333333333,0.4427217391304348
2840,0.1147,0.05746,0.06367,0.0391790697674418,0.1634928571428571,0.8349232558139534,0.2667864583333333,0.0140833333333333,0.4232539130434782
2841,0.1023333333333333,0.065392,0.063595,0.052806976744186,0.2611214285714285,0.8715790697674418,0.2743635416666666,0.0123666666666666,0.4289608695652174
2842,0.0615,0.061452,0.061905,0.0677860465116279,0.30175,0.8415395348837209,0.2808989583333333,0.0156666666666666,0.4488521739130435
2843,0.0,0.036128,0.05583,0.1137232558139535,0.2399142857142857,0.7778162790697675,0.258334375,0.0190166666666666,0.4744634782608695
2844,0.0,0.05686,0.046585,0.1170767441860465,0.2466857142857143,0.7055744186046512,0.2418447916666666,0.0223833333333333,0.5011521739130435
2845,6.666666666666667e-05,0.0620239999999999,0.0408349999999999,0.116106976744186,0.1395714285714285,0.6276674418604651,0.2370229166666666,0.0200833333333333,0.5639921739130435
2846,0.0029333333333333,0.071768,0.041205,0.1041,0.0553428571428571,0.681186046511628,0.2420375,0.0090999999999999,0.6347565217391304
2847,0.0,0.105984,0.040085,0.0974302325581395,0.0772785714285714,0.7327790697674419,0.2307041666666666,0.00715,0.6752782608695652
2848,0.0062333333333333,0.133996,0.03966,0.0975837209302325,0.2185785714285714,0.7541697674418604,0.2150895833333333,0.00815,0.6934965217391305
2849,0.011,0.142944,0.04138,0.1283441860465116,0.37775,0.704053488372093,0.1930166666666666,0.0110333333333333,0.6883826086956522
2850,0.0194333333333333,0.149308,0.0452749999999999,0.1739162790697674,0.4479857142857142,0.6461162790697674,0.164171875,0.0180333333333333,0.7012086956521739
2851,0.0376666666666666,0.173688,0.04453,0.2156651162790697,0.3958571428571428,0.5921348837209303,0.134834375,0.0349166666666666,0.7217973913043478
2852,0.1079666666666666,0.184148,0.04077,0.2847720930232558,0.3412571428571428,0.5790418604651163,0.114271875,0.0675333333333333,0.7250052173913044
2853,0.249,0.179632,0.0433049999999999,0.3318744186046511,0.3697785714285714,0.5760813953488372,0.0958552083333333,0.1092,0.6966139130434783
2854,0.3368333333333333,0.17594,0.038575,0.3399162790697674,0.4468928571428571,0.5860906976744186,0.0949125,0.1410666666666666,0.7298634782608696
2855,0.1894,0.133016,0.01009,0.2481465116279069,0.6876,0.5917720930232558,0.078921875,0.1705333333333333,0.6804295652173913
2856,0.3571333333333333,0.163788,0.0115199999999999,0.2750488372093023,0.8422999999999999,0.5645372093023256,0.0942666666666666,0.2176166666666666,0.6782008695652174
2857,0.508,0.18894,0.014615,0.3100395348837209,0.9075642857142856,0.6050813953488372,0.117653125,0.26465,0.640188695652174
2858,0.5913,0.192668,0.016965,0.3354744186046511,0.9757642857142858,0.6319139534883721,0.1515145833333333,0.2550333333333333,0.594488695652174
2859,0.6272,0.208008,0.016755,0.3566860465116279,0.9664142857142856,0.6074767441860466,0.198634375,0.2324333333333333,0.5244469565217391
2860,0.6291000000000001,0.238624,0.012995,0.4075883720930232,0.8810857142857144,0.5765976744186047,0.2429885416666666,0.2239999999999999,0.4521982608695652
2861,0.5932,0.275676,0.02346,0.4516930232558139,0.7626285714285714,0.5453790697674419,0.2780625,0.2171,0.38804
2862,0.5772333333333334,0.30784,0.04735,0.4847348837209302,0.68295,0.4807325581395348,0.321321875,0.1913333333333333,0.3409660869565217
2863,0.5831000000000001,0.299436,0.06939,0.4907953488372092,0.6450285714285714,0.4400302325581395,0.3627270833333333,0.1711166666666666,0.3183739130434782
2864,0.5753,0.3199599999999999,0.08946,0.4510348837209302,0.6741,0.4471418604651163,0.3882041666666667,0.1605333333333333,0.306
2865,0.5625333333333333,0.3525959999999999,0.10136,0.4157279069767442,0.76805,0.4710558139534884,0.392546875,0.1643,0.2991486956521739
2866,0.5759,0.374608,0.113575,0.4134348837209302,0.8559857142857143,0.4957883720930232,0.3751197916666666,0.1591333333333333,0.3058304347826087
2867,0.4892333333333333,0.305796,0.0725,0.4657093023255814,0.8788857142857143,0.5018186046511628,0.2915791666666666,0.1855166666666666,0.2637121739130434
2868,0.5390333333333334,0.35412,0.075265,0.481606976744186,0.8001071428571428,0.5278744186046511,0.2927510416666666,0.2566166666666666,0.3303347826086956
2869,0.5621,0.373876,0.079325,0.505313953488372,0.8612928571428571,0.5773232558139535,0.3229427083333333,0.2858,0.3997260869565217
2870,0.5737333333333333,0.3883919999999999,0.09231,0.4835162790697674,0.8941285714285714,0.6113139534883721,0.3451072916666666,0.28925,0.4267869565217391
2871,0.5767666666666668,0.425788,0.118025,0.4536209302325582,0.9395785714285714,0.6337883720930233,0.3624927083333333,0.2725666666666667,0.4583399999999999
2872,0.5370333333333334,0.49494,0.15799,0.4419860465116279,0.9150857142857144,0.6595581395348837,0.3612427083333333,0.23375,0.5094582608695652
2873,0.5086333333333334,0.582352,0.221265,0.3894697674418604,0.88055,0.6725162790697674,0.3308864583333333,0.2167,0.5152599999999999
2874,0.5269666666666667,0.665852,0.27285,0.3028418604651163,0.7251000000000001,0.6545558139534884,0.2867177083333333,0.1925166666666666,0.5225226086956521
2875,0.6171666666666668,0.7267560000000001,0.33019,0.231960465116279,0.7392285714285715,0.6201,0.2238291666666666,0.2088,0.5506669565217391
2876,0.6981666666666667,0.7723,0.336035,0.2289837209302325,0.7462571428571428,0.5745697674418604,0.180528125,0.2545833333333333,0.574295652173913
2877,0.7644333333333333,0.8184999999999999,0.31479,0.2320348837209302,0.7317357142857143,0.474953488372093,0.1492833333333333,0.3006,0.5948660869565218
2878,0.8104,0.832028,0.292535,0.2111790697674418,0.7680071428571429,0.3764302325581395,0.1267739583333333,0.3334,0.6122408695652174
2879,0.8544666666666667,0.595356,0.2364949999999999,0.2002348837209302,0.7824857142857143,0.3787023255813953,0.0809875,0.3326666666666666,0.5763260869565218
2880,0.9114666666666666,0.628844,0.24904,0.1964883720930232,0.9013785714285714,0.4552,0.0746697916666666,0.36165,0.5894069565217391
2881,0.9356666666666666,0.669404,0.268835,0.2126813953488372,0.9490642857142856,0.4898139534883721,0.0787572916666666,0.37915,0.5616678260869565
2882,0.8942333333333333,0.661944,0.301265,0.2096511627906976,0.8158714285714286,0.4722023255813953,0.102396875,0.3847666666666667,0.5418000000000001
2883,0.8526666666666666,0.696068,0.30657,0.1771325581395348,0.6994214285714285,0.4669162790697674,0.14578125,0.3982833333333333,0.4966408695652174
2884,0.8427333333333333,0.801824,0.32387,0.1760651162790697,0.4994214285714285,0.4527279069767442,0.20040625,0.4209333333333333,0.4603947826086956
2885,0.8289,0.892876,0.390495,0.1985441860465116,0.3775785714285714,0.4214046511627907,0.3078375,0.4267166666666667,0.4092982608695652
2886,0.7913,0.93258,0.452345,0.2052395348837209,0.2578785714285714,0.4031976744186046,0.432471875,0.4418833333333333,0.355055652173913
2887,0.7747999999999999,0.953776,0.4929949999999999,0.2033046511627907,0.2558857142857142,0.3973674418604651,0.5093375,0.4106166666666666,0.3368634782608695
2888,0.7706666666666667,0.97298,0.54204,0.1920767441860465,0.2952428571428571,0.4068813953488371,0.5333697916666666,0.3960666666666666,0.3562626086956522
2889,0.7445333333333334,0.967896,0.567495,0.214413953488372,0.3263214285714286,0.4275093023255814,0.5235041666666667,0.3871,0.35212
2890,0.7147,0.93024,0.5772649999999999,0.2496395348837209,0.3474857142857143,0.4562465116279069,0.5156729166666666,0.3549333333333333,0.3212982608695652
2891,0.6956000000000001,0.745012,0.489855,0.2020767441860465,0.3538285714285714,0.4690790697674419,0.4348489583333333,0.2875166666666667,0.2397773913043478
2892,0.6846666666666668,0.6729999999999999,0.469845,0.216906976744186,0.3678214285714286,0.4756744186046511,0.4133374999999999,0.3349833333333333,0.2298608695652174
2893,0.7158666666666668,0.648284,0.4671249999999999,0.2259372093023256,0.3618285714285714,0.4550581395348837,0.3951031249999999,0.3877833333333333,0.2260686956521739
2894,0.6860666666666667,0.644868,0.4796299999999999,0.2493744186046511,0.3636071428571429,0.4306744186046511,0.3521614583333333,0.3698333333333333,0.1979591304347826
2895,0.5714,0.688656,0.48665,0.306853488372093,0.3841785714285714,0.427013953488372,0.3016541666666666,0.3846333333333333,0.1672460869565217
2896,0.5009,0.75286,0.4853699999999999,0.3341860465116279,0.3209214285714285,0.3867186046511628,0.2581427083333333,0.4027833333333333,0.1451547826086956
